Store Number,Date,Gross Amount,Net Amount,Store Ticket Net Amount,Warranty Amount,Average Included Bay Time,Store Ticket Count,Store Ticket Average Net,Promotion Amount
,07/26/2018,"$1,443.97",$980.19,$980.19,$441.79,14.2,27,$36.30,$21.99
,07/27/2018,"$2,099.69","$2,099.69","$1,451.49",$0.00,11.9,36,$40.32,$0.00
,07/28/2018,"$3,064.86","$3,004.89","$2,554.89",$0.00,13.2,39,$65.51,$59.97
,07/30/2018,"$1,775.40","$1,754.21","$1,754.21",$0.00,8.8,45,$38.98,$21.19
,07/31/2018,"$2,927.61","$2,885.06","$1,835.06",$0.00,12.3,32,$57.35,$42.55
,08/01/2018,"$1,965.67","$1,913.88","$1,283.88",$0.00,8.7,30,$42.80,$51.79
,08/02/2018,"$1,348.67","$1,343.67","$1,343.67",$0.00,11.0,33,$40.72,$5.00
,08/03/2018,"$2,763.78","$2,733.78","$2,733.78",$0.00,12.9,33,$82.84,$30.00
,08/04/2018,"$2,877.36","$2,798.37","$2,798.37",$0.00,12.2,38,$73.64,$78.99
,08/06/2018,"$1,471.33","$1,460.33","$1,460.33",$0.00,15.0,30,$48.68,$11.00
,08/07/2018,"$1,686.17","$1,681.17","$1,681.17",$0.00,8.3,28,$60.04,$5.00
,08/08/2018,"$1,930.27","$1,807.31","$1,807.31",$0.00,12.9,29,$62.32,$122.96
,08/09/2018,"$1,385.49","$1,342.50","$1,342.50",$0.00,17.2,25,$53.70,$42.99
,08/10/2018,"$1,420.23","$1,375.24","$1,375.24",$0.00,14.6,27,$50.93,$44.99
,08/11/2018,"$2,428.84","$2,383.85","$2,383.85",$0.00,13.3,32,$74.50,$44.99
,08/13/2018,"$1,628.51","$1,549.75","$1,549.75",$0.00,14.9,36,$43.05,$78.76
,08/14/2018,"$1,341.68","$1,331.68","$1,331.68",$0.00,11.8,27,$49.32,$10.00
,08/15/2018,"$2,045.84","$1,980.85","$1,980.85",$0.00,8.5,29,$68.31,$64.99
,08/16/2018,"$1,733.31","$1,718.31","$1,718.31",$0.00,13.2,26,$66.09,$15.00
,08/17/2018,"$2,489.15","$2,465.96","$2,335.97",$0.00,11.5,40,$58.40,$23.19
,08/18/2018,"$1,385.54","$1,380.54","$1,380.54",$0.00,11.3,36,$38.35,$5.00
,08/20/2018,"$2,025.31","$1,925.33","$1,925.33",$0.00,12.3,41,$46.96,$99.98
,08/21/2018,"$4,012.33","$3,963.69","$3,963.69",$0.00,11.5,33,$120.11,$48.64
,08/22/2018,"$1,264.46","$1,244.47","$1,079.47",$0.00,8.8,19,$56.81,$19.99
,08/23/2018,"$1,857.83","$1,852.83","$1,832.85",$0.00,12.1,29,$63.20,$5.00
,08/24/2018,"$1,520.87","$1,490.88","$1,410.90",$0.00,8.5,33,$42.75,$29.99
,08/25/2018,"$1,240.21","$1,040.23","$1,040.23",$199.98,8.6,19,$54.75,$0.00
,08/27/2018,"$1,237.22","$1,231.22","$1,171.22",$0.00,6.5,29,$40.39,$6.00
,08/28/2018,"$1,141.17","$1,111.18","$1,111.18",$0.00,10.1,21,$52.91,$29.99
,08/29/2018,"$1,568.07","$1,537.33","$1,492.33",$0.00,8.2,33,$45.22,$30.74
,08/30/2018,"$7,236.56","$7,134.58","$6,856.58",$0.00,8.8,44,$155.83,$101.98
,08/31/2018,"$3,784.87","$3,764.88","$3,204.88",$0.00,7.9,55,$58.27,$19.99
,09/01/2018,"$1,443.84","$1,443.84",$932.46,$0.00,8.9,25,$37.30,$0.00
,09/04/2018,"$2,969.77","$2,948.83","$2,698.84",$0.00,10.3,34,$79.38,$20.94
,09/05/2018,"$1,770.40","$1,739.04","$1,739.04",$0.00,8.7,28,$62.11,$31.36
,09/06/2018,"$2,443.03","$2,358.34","$1,791.75",$0.00,16.9,29,$61.78,$84.69
,09/07/2018,"$2,327.25","$2,303.26","$2,303.26",$0.00,10.5,31,$74.30,$23.99
,09/08/2018,"$1,371.51","$1,325.23","$1,325.23",$0.00,9.7,24,$55.22,$46.28
,09/10/2018,"$2,749.33","$2,674.97","$2,674.97",$0.00,8.7,44,$60.79,$74.36
,09/11/2018,"$1,494.51","$1,440.65","$1,440.65",$0.00,12.2,30,$48.02,$53.86
,09/12/2018,"$1,542.33","$1,432.07","$1,221.76",$0.00,10.1,22,$55.53,$110.26
,09/13/2018,"$2,567.86","$2,523.36","$2,418.36",$0.00,14.2,31,$78.01,$44.50
,09/14/2018,"$1,821.58","$1,761.58","$1,761.58",$0.00,11.4,30,$58.72,$60.00
,09/15/2018,"$2,469.56","$2,444.57","$2,102.18",$0.00,6.5,27,$77.86,$24.99
,09/17/2018,"$1,806.31","$1,774.32","$1,774.32",$0.00,8.2,39,$45.50,$31.99
,09/18/2018,"$1,634.98","$1,630.48","$1,630.48",$0.00,9.8,35,$46.59,$4.50
,09/19/2018,"$1,183.88","$1,166.88",$928.86,$0.00,6.6,26,$35.73,$17.00
,09/20/2018,"$1,547.84","$1,490.86","$1,490.86",$0.00,11.2,32,$46.59,$56.98
,09/21/2018,"$2,933.01","$2,883.01","$2,783.01",$0.00,9.2,43,$64.72,$50.00
,09/22/2018,"$3,443.06","$3,387.65","$3,387.65",$0.00,10.6,29,$116.82,$55.41
,09/24/2018,"$3,113.02","$3,063.04","$2,803.44",$0.00,12.6,34,$82.45,$49.98
,09/25/2018,"$3,682.64","$3,464.65","$1,487.66",$0.00,13.7,22,$67.62,$217.99
,09/26/2018,"$2,900.93","$2,758.96","$2,251.66",$0.00,12.3,32,$70.36,$141.97
,09/27/2018,"$3,574.51","$3,482.26","$2,743.20",$0.00,10.6,37,$74.14,$92.25
,09/28/2018,"$2,040.09","$2,003.10","$1,703.10",$0.00,8.8,39,$43.67,$36.99
,09/29/2018,"$2,618.70","$2,511.74","$1,889.71",$0.00,6.9,33,$57.26,$106.96
,10/01/2018,"$1,431.14","$1,431.14","$1,301.15",$0.00,9.5,26,$50.04,$0.00
,10/02/2018,"$2,088.37","$2,073.07","$1,953.07",$0.00,8.6,42,$46.50,$15.30
,10/03/2018,"$1,477.06","$1,462.06","$1,462.06",$0.00,8.1,40,$36.55,$15.00
,10/04/2018,"$1,690.18","$1,685.38","$1,345.38",$0.00,9.1,33,$40.77,$4.80
,10/05/2018,"$1,601.92","$1,536.93","$1,536.93",$0.00,8.4,32,$48.03,$64.99
,10/06/2018,"$3,068.18","$2,975.75","$2,261.63",$0.00,9.9,29,$77.99,$92.43
,10/08/2018,"$3,534.70","$3,274.75","$3,024.75",$0.00,8.2,31,$97.57,$259.95
,10/09/2018,"$1,622.29","$1,578.61","$1,578.61",$0.00,6.3,28,$56.38,$43.68
,10/10/2018,"$1,579.92","$1,579.92","$1,579.92",$0.00,7.3,35,$45.14,$0.00
,10/11/2018,"$1,654.32","$1,607.33","$1,607.33",$0.00,9.8,32,$50.23,$46.99
,10/12/2018,"$3,834.63","$3,797.64","$3,471.64",$0.00,10.8,38,$91.36,$36.99
,10/13/2018,"$1,701.16","$1,691.16","$1,143.52",$0.00,14.8,18,$63.53,$10.00
,10/15/2018,$633.05,$613.06,$613.06,$0.00,7.2,15,$40.87,$19.99
,10/16/2018,"$1,361.40","$1,351.40","$1,171.40",$0.00,8.6,22,$53.25,$10.00
,10/17/2018,"$3,193.29","$3,078.29","$1,313.57",$0.00,10.4,22,$59.71,$115.00
,10/18/2018,"$2,221.86","$2,191.86","$1,931.94",$0.00,9.3,34,$56.82,$30.00
,10/19/2018,"$2,411.45","$2,398.77","$2,398.77",$0.00,8.4,25,$95.95,$12.68
,10/20/2018,"$3,197.43","$3,086.43","$2,182.63",$0.00,8.3,28,$77.95,$111.00
,10/22/2018,"$2,551.87","$2,481.90","$2,481.90",$0.00,8.7,40,$62.05,$69.97
,10/23/2018,"$2,002.43","$1,982.44","$1,877.44",$0.00,7.4,40,$46.94,$19.99
,10/24/2018,"$1,908.77","$1,829.42","$1,829.42",$0.00,10.7,20,$91.47,$79.35
,10/25/2018,"$1,623.59","$1,623.59","$1,623.59",$0.00,7.9,28,$57.99,$0.00
,10/26/2018,"$2,284.11","$2,249.12","$2,249.12",$0.00,6.2,46,$48.89,$34.99
,10/27/2018,"$2,258.65","$2,238.65","$2,238.65",$0.00,8.1,30,$74.62,$20.00
,10/29/2018,"$1,907.13","$1,882.14","$1,279.28",$0.00,7.5,38,$33.67,$24.99
,10/30/2018,"$2,018.75","$1,996.97","$1,996.97",$0.00,4.9,41,$48.71,$21.78
,10/31/2018,"$1,512.45","$1,489.46","$1,489.46",$0.00,10.6,26,$57.29,$22.99
,11/01/2018,"$2,941.04","$2,892.08","$2,892.08",$0.00,9.0,41,$70.54,$48.96
,11/02/2018,"$2,506.49","$2,491.49","$2,123.99",$0.00,9.9,43,$49.40,$15.00
,11/03/2018,"$2,227.81","$2,197.82","$1,839.22",$0.00,7.0,27,$68.12,$29.99
,11/05/2018,"$2,458.59","$2,354.61","$2,043.61",$50.99,7.9,39,$52.40,$52.99
,11/06/2018,"$2,053.03","$2,003.05","$1,596.05",$0.00,9.5,31,$51.49,$49.98
,11/07/2018,"$2,358.63","$2,352.93","$2,312.94",$0.00,6.6,30,$77.10,$5.70
,11/08/2018,"$1,990.09","$1,970.10","$1,970.10",$0.00,11.8,26,$75.77,$19.99
,11/09/2018,"$3,717.90","$3,512.96","$2,690.76",$0.00,7.2,38,$70.81,$204.94
,11/10/2018,"$2,641.70","$2,591.72","$2,591.72",$0.00,11.0,32,$80.99,$49.98
,11/12/2018,"$2,803.45","$2,766.17","$2,303.17",$0.00,8.7,36,$63.98,$37.28
,11/13/2018,"$2,678.42","$2,643.93","$2,041.79",$0.00,6.0,34,$60.05,$34.49
,11/14/2018,"$1,984.05","$1,951.67","$1,064.68",$0.00,9.3,21,$50.70,$32.38
,11/15/2018,"$2,993.45","$2,993.45","$1,368.83",$0.00,8.5,27,$50.70,$0.00
,11/16/2018,"$3,107.68","$3,097.68","$3,097.68",$0.00,8.4,42,$73.75,$10.00
,11/17/2018,"$2,739.32","$2,692.34","$1,849.34",$0.00,9.1,27,$68.49,$46.98
,11/19/2018,"$3,051.78","$3,010.42","$2,670.42",$0.00,6.8,46,$58.05,$41.36
,11/20/2018,"$2,045.60","$1,980.63","$1,980.63",$0.00,9.4,40,$49.52,$64.97
,11/21/2018,"$1,844.83","$1,807.84","$1,807.84",$0.00,6.6,34,$53.17,$36.99
,11/23/2018,"$1,517.27","$1,512.27","$1,512.27",$0.00,7.5,31,$48.78,$5.00
,11/24/2018,"$2,278.77","$2,198.81","$2,198.81",$0.00,10.0,29,$75.82,$79.96
,11/26/2018,"$2,183.29","$2,115.92","$2,115.92",$0.00,10.9,39,$54.25,$67.37
,11/27/2018,"$2,575.66","$2,555.67","$2,505.67",$0.00,6.4,40,$62.64,$19.99
,11/28/2018,"$3,853.45","$3,808.26","$2,099.16",$0.00,4.0,30,$69.97,$45.19
,11/29/2018,"$1,953.72","$1,948.72","$1,948.72",$0.00,9.2,27,$72.17,$5.00
,11/30/2018,"$3,827.87","$3,679.95","$3,361.09",$0.00,10.5,36,$93.36,$147.92
,12/01/2018,"$1,916.79","$1,871.81","$1,331.64",$0.00,6.8,37,$35.99,$44.98
,12/03/2018,"$2,337.98","$2,311.39","$2,181.44",$0.00,8.6,57,$38.27,$26.59
,12/04/2018,$944.25,$944.25,$944.25,$0.00,6.0,25,$37.77,$0.00
,12/05/2018,"$1,429.37","$1,406.08","$1,406.08",$0.00,6.4,25,$56.24,$23.29
,12/06/2018,"$1,918.86","$1,882.80","$1,651.31",$0.00,4.9,28,$58.98,$36.06
,12/07/2018,"$1,745.78","$1,696.07","$1,696.07",$0.00,9.8,20,$84.80,$49.71
,12/08/2018,"$1,764.57","$1,724.59","$1,354.11",$0.00,8.4,21,$64.48,$39.98
,12/10/2018,"$2,039.07","$2,023.77","$2,023.77",$0.00,10.5,35,$57.82,$15.30
,12/11/2018,"$1,073.67","$1,016.62","$1,016.62",$0.00,4.2,24,$42.36,$57.05
,12/12/2018,"$3,408.50","$3,401.50","$3,132.47",$0.00,7.4,31,$101.05,$7.00
,12/13/2018,"$1,694.75","$1,599.47","$1,599.47",$0.00,7.8,21,$76.17,$95.28
,12/14/2018,"$4,441.48","$4,321.78","$2,855.96",$0.00,9.7,32,$89.25,$119.70
,12/15/2018,"$2,099.05","$2,026.59","$2,026.59",$0.00,10.0,43,$47.13,$72.46
,12/17/2018,"$1,582.41","$1,562.42","$1,562.42",$0.00,3.5,27,$57.87,$19.99
,12/18/2018,"$1,788.53","$1,751.54","$1,751.54",$0.00,11.3,29,$60.40,$36.99
,12/19/2018,"$1,760.31","$1,740.32","$1,597.46",$0.00,7.5,27,$59.17,$19.99
,12/20/2018,"$1,201.95","$1,163.96","$1,163.96",$0.00,9.0,26,$44.77,$37.99
,12/21/2018,"$2,156.76","$2,109.78","$2,004.78",$0.00,8.1,41,$48.90,$46.98
,12/22/2018,"$1,850.69","$1,828.69","$1,828.69",$0.00,9.8,36,$50.80,$22.00
,12/24/2018,$423.98,$423.98,$423.98,$0.00,2.5,10,$42.40,$0.00
,12/26/2018,"$3,802.12","$3,787.76","$3,787.76",$0.00,8.6,36,$105.22,$14.36
,12/27/2018,"$3,166.55","$3,166.55","$2,582.64",$0.00,6.2,45,$57.39,$0.00
,12/28/2018,"$3,470.88","$3,414.42","$2,721.42",$0.00,8.6,42,$64.80,$56.46
,12/29/2018,"$2,383.52","$2,351.53","$2,351.53",$0.00,8.3,31,$75.86,$31.99
,12/31/2018,"$1,244.36","$1,239.86","$1,219.86",$0.00,5.1,28,$43.57,$4.50
201,,"$713,848.99","$692,759.91","$613,408.04","$4,816.33",,"10,226",$59.99,"$16,272.75"
202,01/02/2018,"$1,971.78","$1,956.78","$1,639.75",$0.00,12.8,29,$56.54,$15.00
,01/03/2018,"$1,909.29","$1,875.30","$1,625.91",$0.00,13.0,23,$70.69,$33.99
,01/04/2018,"$4,393.77","$4,310.78","$4,310.78",$51.99,15.3,34,$126.79,$31.00
,01/05/2018,"$5,084.69","$5,035.49","$2,640.30",$0.00,15.4,32,$82.51,$49.20
,01/06/2018,"$5,235.27","$4,994.94","$3,972.92",$0.00,14.3,48,$82.77,$240.33
,01/07/2018,"$2,261.73","$2,261.73","$1,261.41",$0.00,18.8,13,$97.03,$0.00
,01/08/2018,"$3,604.16","$3,564.18","$3,195.27",$0.00,13.3,36,$88.76,$39.98
,01/09/2018,"$2,339.12","$2,314.13","$2,110.45",$0.00,14.6,21,$100.50,$24.99
,01/10/2018,"$3,415.06","$2,942.99","$1,440.49",$465.07,10.9,21,$68.59,$7.00
,01/11/2018,"$4,052.50","$3,768.65","$3,220.96",$263.85,13.1,24,$134.21,$20.00
,01/12/2018,"$3,811.05","$3,347.57","$3,317.57",$433.48,12.1,25,$132.70,$30.00
,01/13/2018,"$6,598.50","$5,961.99","$5,064.81",$556.51,9.1,34,$148.97,$80.00
,01/14/2018,$892.93,$885.93,$885.93,$0.00,13.7,20,$44.30,$7.00
,01/15/2018,"$3,431.70","$3,394.70","$3,394.70",$0.00,14.2,35,$96.99,$37.00
,01/16/2018,"$1,737.44","$1,710.44","$1,521.44",$0.00,15.2,21,$72.45,$27.00
,01/17/2018,"$1,282.85","$1,009.86",$825.86,$213.00,14.1,17,$48.58,$59.99
,01/18/2018,"$1,670.87","$1,646.87","$1,521.88",$0.00,14.1,25,$60.88,$24.00
,01/19/2018,"$2,782.23","$2,752.24","$1,820.82",$0.00,11.8,31,$58.74,$29.99
,01/20/2018,"$4,919.24","$4,849.24","$4,849.24",$0.00,12.2,42,$115.46,$70.00
,01/21/2018,"$2,362.75","$2,342.75","$2,342.75",$0.00,9.5,20,$117.14,$20.00
,01/22/2018,"$3,258.03","$3,188.04","$2,507.67",$0.00,12.4,36,$69.66,$69.99
,01/23/2018,"$2,993.88","$2,877.90","$1,844.12",$0.00,12.9,16,$115.26,$115.98
,01/24/2018,"$1,871.15","$1,796.15","$1,796.15",$0.00,12.4,30,$59.87,$75.00
,01/25/2018,"$2,195.88","$2,195.88","$1,707.90",$0.00,4.5,23,$74.26,$0.00
,01/26/2018,"$4,318.13","$4,287.13","$4,287.13",$0.00,11.1,38,$112.82,$31.00
,01/27/2018,"$9,221.76","$8,470.31","$4,534.37",$0.00,15.6,34,$133.36,$751.45
,01/28/2018,$698.42,$698.42,$698.42,$0.00,11.9,16,$43.65,$0.00
,01/29/2018,"$5,064.06","$5,004.08","$3,558.75",$0.00,20.2,17,$209.34,$59.98
,01/30/2018,"$2,447.99","$2,442.99","$1,455.69",$0.00,7.9,29,$50.20,$5.00
,01/31/2018,"$4,434.69","$4,374.69","$4,374.69",$0.00,10.4,28,$156.24,$60.00
,02/01/2018,"$1,608.47","$1,601.47","$1,601.47",$0.00,15.0,23,$69.63,$7.00
,02/02/2018,"$4,424.06","$4,374.07","$3,295.10",$0.00,12.0,26,$126.73,$49.99
,02/03/2018,"$3,503.17","$3,483.18","$1,179.67",$0.00,12.4,27,$43.69,$19.99
,02/04/2018,$779.23,$739.25,$739.25,$0.00,12.4,17,$43.49,$39.98
,02/05/2018,"$2,650.03","$2,141.32","$1,591.71",$508.71,16.1,23,$69.20,$0.00
,02/06/2018,"$1,921.03","$1,904.03","$1,839.03",$0.00,17.4,18,$102.17,$17.00
,02/07/2018,"$1,659.93","$1,619.94","$1,051.49",$0.00,26.0,25,$42.06,$39.99
,02/08/2018,$965.24,$938.24,$938.24,$0.00,12.3,20,$46.91,$27.00
,02/09/2018,"$2,127.66","$1,824.20","$1,824.20",$0.00,12.1,31,$58.85,$303.46
,02/10/2018,"$2,291.23","$2,281.23","$2,281.23",$0.00,15.8,27,$84.49,$10.00
,02/11/2018,$207.04,$200.04,$200.04,$0.00,5.5,4,$50.01,$7.00
,02/12/2018,"$3,255.58","$3,191.59","$2,222.13",$0.00,12.7,26,$85.47,$63.99
,02/13/2018,"$2,616.20","$2,483.20","$1,233.68",$0.00,8.1,21,$58.75,$133.00
,02/14/2018,"$2,419.36","$2,291.88","$1,440.58",$0.00,14.1,22,$65.48,$127.48
,02/15/2018,"$1,310.30","$1,248.31","$1,045.19",$0.00,10.4,20,$52.26,$61.99
,02/16/2018,"$2,411.59","$2,347.60","$1,278.81",$0.00,12.6,25,$51.15,$63.99
,02/17/2018,"$3,330.63","$3,191.65","$2,819.95",$0.00,12.7,24,$117.50,$138.98
,02/18/2018,"$1,118.71","$1,106.71","$1,106.71",$0.00,15.9,17,$65.10,$12.00
,02/19/2018,"$3,635.97","$3,563.98","$3,285.49",$0.00,12.1,33,$99.56,$71.99
,02/20/2018,"$4,067.98","$3,945.99","$2,767.54",$0.00,14.7,25,$110.70,$121.99
,02/21/2018,"$2,938.51","$2,851.51","$2,051.07",$0.00,14.6,14,$146.50,$87.00
,02/22/2018,"$1,807.31","$1,703.33",$827.14,$0.00,14.5,17,$48.66,$103.98
,02/23/2018,"$2,423.76","$2,337.27","$1,767.54",$0.00,20.5,23,$76.85,$86.49
,02/24/2018,"$3,450.73","$3,343.75","$3,253.77",$0.00,14.3,38,$85.63,$106.98
,02/25/2018,"$1,152.44","$1,123.44","$1,123.44",$0.00,15.8,20,$56.17,$29.00
,02/26/2018,"$3,879.67","$3,867.67","$3,506.62",$0.00,12.4,35,$100.19,$12.00
,02/27/2018,"$3,365.97","$3,151.51","$2,757.37",$154.47,7.4,40,$68.93,$59.99
,02/28/2018,"$4,620.61","$4,318.41","$2,155.19",$0.00,12.7,32,$67.35,$302.20
,03/01/2018,"$3,072.28","$2,944.30","$2,619.67",$0.00,13.2,36,$72.77,$127.98
,03/02/2018,"$3,193.64","$3,050.65","$2,960.65",$0.00,11.3,46,$64.36,$142.99
,03/03/2018,"$6,254.95","$6,135.95","$4,320.49",$0.00,18.0,40,$108.01,$119.00
,03/04/2018,$511.72,$511.72,$511.72,$0.00,14.2,15,$34.11,$0.00
,03/05/2018,"$3,809.04","$3,779.05","$3,323.76",$0.00,13.2,35,$94.96,$29.99
,03/06/2018,"$4,018.82","$4,018.82","$3,217.49",$0.00,11.4,29,$110.95,$0.00
,03/07/2018,"$4,469.24","$4,366.24","$2,089.89",$0.00,12.3,34,$61.47,$103.00
,03/08/2018,"$5,011.42","$4,834.43","$4,442.09",$0.00,12.3,34,$130.65,$176.99
,03/09/2018,"$5,070.26","$3,859.74","$2,535.31","$1,116.52",11.0,36,$70.43,$94.00
,03/10/2018,"$3,708.03","$3,607.04","$3,370.80",$0.00,10.3,34,$99.14,$100.99
,03/11/2018,"$1,909.80","$1,897.80","$1,370.22",$0.00,13.4,17,$80.60,$12.00
,03/12/2018,"$2,003.54","$1,978.54","$1,898.55",$0.00,9.3,32,$59.33,$25.00
,03/13/2018,"$2,435.71","$2,415.72","$2,301.72",$0.00,15.3,19,$121.14,$19.99
,03/14/2018,"$3,261.04","$3,204.04","$2,066.61",$0.00,16.9,28,$73.81,$57.00
,03/15/2018,"$3,106.57","$3,020.57","$2,075.23",$0.00,12.7,30,$69.17,$86.00
,03/16/2018,"$2,409.35","$2,354.36","$2,274.37",$0.00,13.8,37,$61.47,$54.99
,03/17/2018,"$3,590.98","$3,506.00","$1,698.52",$0.00,11.8,28,$60.66,$84.98
,03/18/2018,"$1,080.39","$1,071.39",$686.39,$0.00,14.3,19,$36.13,$9.00
,03/19/2018,"$4,146.37","$3,965.37","$2,780.04",$0.00,9.6,16,$173.75,$181.00
,03/20/2018,"$1,989.60","$1,989.60",$798.95,$0.00,10.9,21,$38.05,$0.00
,03/21/2018,"$3,328.68","$3,297.68","$2,584.18",$0.00,10.4,19,$136.01,$31.00
,03/22/2018,"$2,946.09","$2,927.09","$1,855.77",$0.00,14.3,22,$84.35,$19.00
,03/23/2018,"$1,961.22","$1,867.23","$1,867.23",$0.00,9.6,28,$66.69,$93.99
,03/24/2018,"$6,237.87","$5,711.83","$1,690.39",$0.00,12.3,38,$44.48,$526.04
,03/25/2018,"$2,178.43","$2,168.43","$1,854.54",$0.00,2.3,17,$109.09,$10.00
,03/26/2018,"$3,675.72","$3,608.72","$3,286.30",$0.00,11.6,29,$113.32,$67.00
,03/27/2018,"$2,160.85","$2,143.85","$1,430.60",$0.00,10.9,22,$65.03,$17.00
,03/28/2018,"$2,430.15","$2,292.40","$1,692.67",$0.00,7.0,16,$105.79,$137.75
,03/29/2018,"$2,730.45","$2,709.45","$2,709.45",$0.00,7.7,25,$108.38,$21.00
,03/30/2018,"$3,470.65","$3,406.67","$1,610.20",$0.00,11.1,31,$51.94,$63.98
,03/31/2018,"$5,189.48","$4,983.48","$3,999.24",$0.00,10.1,42,$95.22,$206.00
,04/02/2018,"$1,199.85","$1,194.85",$978.43,$0.00,12.3,24,$40.77,$5.00
,04/03/2018,"$1,766.87","$1,745.87","$1,723.88",$0.00,12.7,33,$52.24,$21.00
,04/04/2018,"$1,711.78","$1,640.80","$1,640.80",$0.00,11.5,29,$56.58,$70.98
,04/05/2018,"$1,868.70","$1,847.70",$902.71,$0.00,9.9,20,$45.14,$21.00
,04/06/2018,"$2,596.63","$2,541.64","$1,566.70",$0.00,10.3,22,$71.21,$54.99
,04/07/2018,"$3,092.64","$3,039.64","$2,701.83",$0.00,17.3,29,$93.17,$53.00
,04/08/2018,"$2,089.68","$1,951.68",$818.48,$0.00,14.8,14,$58.46,$138.00
,04/09/2018,"$1,349.14","$1,288.15","$1,288.15",$0.00,14.6,26,$49.54,$60.99
,04/10/2018,"$2,583.73","$2,549.73","$2,132.71",$0.00,15.3,16,$133.29,$34.00
,04/11/2018,$992.67,$959.67,$959.67,$0.00,12.1,22,$43.62,$33.00
,04/12/2018,"$3,455.62","$3,148.11","$3,148.11",$0.00,8.1,20,$157.41,$307.51
,04/13/2018,"$2,623.17","$2,584.18","$1,228.14",$0.00,16.9,20,$61.41,$38.99
,04/14/2018,"$2,381.80","$2,307.81","$1,768.31",$0.00,12.0,20,$88.42,$73.99
,04/15/2018,$616.09,$606.09,$606.09,$0.00,11.0,15,$40.41,$10.00
,04/16/2018,"$1,574.76","$1,567.76","$1,368.76",$0.00,12.8,20,$68.44,$7.00
,04/17/2018,"$1,089.54","$1,089.54",$667.29,$0.00,7.8,17,$39.25,$0.00
,04/18/2018,"$3,467.84","$3,460.84","$2,292.19",$0.00,16.3,20,$114.61,$7.00
,04/19/2018,"$4,291.54","$4,184.55","$3,733.25",$0.00,12.1,28,$133.33,$106.99
,04/20/2018,"$3,152.79","$3,122.80","$1,657.04",$0.00,10.9,27,$61.37,$29.99
,04/21/2018,"$2,950.37","$2,913.37","$2,275.78",$0.00,12.8,31,$73.41,$37.00
,04/22/2018,$937.26,$906.26,$906.26,$0.00,14.2,19,$47.70,$31.00
,04/23/2018,"$2,334.51","$2,326.51","$2,326.51",$0.00,12.7,27,$86.17,$8.00
,04/24/2018,"$1,305.34","$1,291.34",$735.79,$0.00,16.9,18,$40.88,$14.00
,04/25/2018,"$1,342.55","$1,323.55",$773.41,$0.00,11.4,20,$38.67,$19.00
,04/26/2018,"$2,120.90","$2,091.90","$1,247.67",$0.00,15.4,21,$59.41,$29.00
,04/27/2018,"$1,201.97","$1,181.97","$1,181.97",$0.00,12.6,34,$34.76,$20.00
,04/28/2018,"$2,284.51","$2,260.51","$1,903.47",$0.00,14.2,30,$63.45,$24.00
,04/29/2018,$911.57,$890.57,$890.57,$0.00,11.3,20,$44.53,$21.00
,04/30/2018,"$1,203.97","$1,189.97",$917.01,$0.00,11.2,18,$50.95,$14.00
,05/01/2018,"$3,207.06","$3,118.07","$1,222.79",$0.00,11.4,28,$43.67,$88.99
,05/02/2018,"$2,980.52",$958.54,$958.54,"$1,997.99",6.6,24,$39.94,$23.99
,05/03/2018,"$1,522.69","$1,512.69",$511.89,$0.00,4.7,14,$36.56,$10.00
,05/04/2018,"$2,090.89","$2,052.89","$1,887.82",$0.00,10.9,24,$78.66,$38.00
,05/05/2018,"$2,235.82","$2,167.84","$1,440.88",$0.00,13.4,40,$36.02,$67.98
,05/06/2018,$615.00,$595.00,$595.00,$0.00,16.0,14,$42.50,$20.00
,05/07/2018,"$2,488.74","$2,476.74","$2,127.22",$0.00,10.5,33,$64.46,$12.00
,05/08/2018,"$2,047.32","$1,997.32","$1,213.11",$0.00,11.1,11,$110.28,$50.00
,05/09/2018,"$2,417.15","$2,380.16","$1,677.31",$0.00,10.9,20,$83.87,$36.99
,05/10/2018,"$3,063.90","$3,018.90","$2,484.07",$0.00,13.1,32,$77.63,$45.00
,05/11/2018,"$2,761.97","$2,361.30","$1,875.13",$366.67,11.6,23,$81.53,$34.00
,05/12/2018,"$2,128.22","$2,060.22","$1,965.22",$0.00,13.6,39,$50.39,$68.00
,05/13/2018,$466.76,$431.77,$431.77,$0.00,15.6,11,$39.25,$34.99
,05/14/2018,"$1,124.62","$1,100.62","$1,100.62",$0.00,15.3,23,$47.85,$24.00
,05/15/2018,"$3,872.63","$3,754.63","$3,182.50",$0.00,11.0,18,$176.81,$118.00
,05/16/2018,"$2,471.68","$2,352.68","$1,011.34",$0.00,10.1,21,$48.16,$119.00
,05/17/2018,"$2,295.04","$2,139.04","$1,601.76",$0.00,12.8,20,$80.09,$156.00
,05/18/2018,"$2,070.25","$2,007.25","$2,007.25",$0.00,18.5,36,$55.76,$63.00
,05/19/2018,"$2,842.71","$2,732.73","$2,143.54",$0.00,13.5,35,$61.24,$109.98
,05/20/2018,$661.37,$628.37,$628.37,$0.00,11.3,17,$36.96,$33.00
,05/21/2018,"$1,360.15","$1,338.15","$1,196.73",$0.00,12.0,27,$44.32,$22.00
,05/22/2018,"$2,271.32","$2,224.33","$1,680.83",$0.00,15.5,28,$60.03,$46.99
,05/23/2018,"$4,305.77","$4,156.77","$3,049.72",$0.00,14.3,28,$108.92,$149.00
